"GEO_ID","NAME","B25077_001E","B25077_001M",
"Geography","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)",
"1400000US17031803605","Census Tract 8036.05; Cook County; Illinois","424900","18595",
"1400000US17031803607","Census Tract 8036.07; Cook County; Illinois","363900","10970",
"1400000US17031803608","Census Tract 8036.08; Cook County; Illinois","466300","59473",
"1400000US17031803611","Census Tract 8036.11; Cook County; Illinois","189400","9455",
"1400000US17031803612","Census Tract 8036.12; Cook County; Illinois","300000","31811",
"1400000US17031803613","Census Tract 8036.13; Cook County; Illinois","184700","17315",
"1400000US17031803614","Census Tract 8036.14; Cook County; Illinois","148700","15228",
"1400000US17031803615","Census Tract 8036.15; Cook County; Illinois","340300","34218",
"1400000US17031803616","Census Tract 8036.16; Cook County; Illinois","331800","59607",
"1400000US17031803701","Census Tract 8037.01; Cook County; Illinois","330400","20346",
"1400000US17031803702","Census Tract 8037.02; Cook County; Illinois","389400","24676",
"1400000US17031803800","Census Tract 8038; Cook County; Illinois","344700","15829",
"1400000US17031803901","Census Tract 8039.01; Cook County; Illinois","222000","22259",
"1400000US17031803902","Census Tract 8039.02; Cook County; Illinois","311200","21940",
"1400000US17031804000","Census Tract 8040; Cook County; Illinois","285800","13631",
"1400000US17031804102","Census Tract 8041.02; Cook County; Illinois","582700","35613",
"1400000US17031804104","Census Tract 8041.04; Cook County; Illinois","379300","21921",
"1400000US17031804105","Census Tract 8041.05; Cook County; Illinois","432700","23423",
"1400000US17031804106","Census Tract 8041.06; Cook County; Illinois","436900","28679",
"1400000US17031804108","Census Tract 8041.08; Cook County; Illinois","-","**",
"1400000US17031804109","Census Tract 8041.09; Cook County; Illinois","523400","63615",
"1400000US17031804202","Census Tract 8042.02; Cook County; Illinois","558900","104710",
"1400000US17031804203","Census Tract 8042.03; Cook County; Illinois","934000","106388",
"1400000US17031804204","Census Tract 8042.04; Cook County; Illinois","701400","66767",
"1400000US17031804305","Census Tract 8043.05; Cook County; Illinois","241900","15916",
"1400000US17031804306","Census Tract 8043.06; Cook County; Illinois","260100","11854",
"1400000US17031804308","Census Tract 8043.08; Cook County; Illinois","272900","17702",
"1400000US17031804309","Census Tract 8043.09; Cook County; Illinois","263100","10029",
"1400000US17031804312","Census Tract 8043.12; Cook County; Illinois","544300","45104",
"1400000US17031804313","Census Tract 8043.13; Cook County; Illinois","332800","30735",
"1400000US17031804314","Census Tract 8043.14; Cook County; Illinois","315200","35677",
"1400000US17031804315","Census Tract 8043.15; Cook County; Illinois","304000","21586",
"1400000US17031804316","Census Tract 8043.16; Cook County; Illinois","350100","22525",
"1400000US17031804403","Census Tract 8044.03; Cook County; Illinois","275100","27225",
"1400000US17031804404","Census Tract 8044.04; Cook County; Illinois","275600","28239",
"1400000US17031804405","Census Tract 8044.05; Cook County; Illinois","281300","43784",
"1400000US17031804406","Census Tract 8044.06; Cook County; Illinois","223200","19195",
"1400000US17031804505","Census Tract 8045.05; Cook County; Illinois","232700","17487",
"1400000US17031804506","Census Tract 8045.06; Cook County; Illinois","360400","28263",
"1400000US17031804508","Census Tract 8045.08; Cook County; Illinois","223500","36784",
"1400000US17031804509","Census Tract 8045.09; Cook County; Illinois","257800","16077",
"1400000US17031804510","Census Tract 8045.10; Cook County; Illinois","267300","6450",
"1400000US17031804511","Census Tract 8045.11; Cook County; Illinois","284200","13856",
"1400000US17031804512","Census Tract 8045.12; Cook County; Illinois","331400","27447",
"1400000US17031804513","Census Tract 8045.13; Cook County; Illinois","362100","22631",
"1400000US17031804514","Census Tract 8045.14; Cook County; Illinois","384400","46360",
"1400000US17031804603","Census Tract 8046.03; Cook County; Illinois","232600","19389",
"1400000US17031804606","Census Tract 8046.06; Cook County; Illinois","418800","22419",
"1400000US17031804607","Census Tract 8046.07; Cook County; Illinois","412700","27069",
"1400000US17031804608","Census Tract 8046.08; Cook County; Illinois","308700","22385",
"1400000US17031804609","Census Tract 8046.09; Cook County; Illinois","420300","62659",
"1400000US17031804610","Census Tract 8046.10; Cook County; Illinois","233800","13397",
"1400000US17031804611","Census Tract 8046.11; Cook County; Illinois","283900","43325",
"1400000US17031804701","Census Tract 8047.01; Cook County; Illinois","208700","19280",
"1400000US17031804705","Census Tract 8047.05; Cook County; Illinois","177400","18323",
"1400000US17031804706","Census Tract 8047.06; Cook County; Illinois","379500","14128",
"1400000US17031804709","Census Tract 8047.09; Cook County; Illinois","334300","20096",
"1400000US17031804710","Census Tract 8047.10; Cook County; Illinois","322800","20205",
"1400000US17031804711","Census Tract 8047.11; Cook County; Illinois","282200","41924",
"1400000US17031804712","Census Tract 8047.12; Cook County; Illinois","406600","21332",
"1400000US17031804713","Census Tract 8047.13; Cook County; Illinois","309100","28381",
"1400000US17031804714","Census Tract 8047.14; Cook County; Illinois","335600","29596",
"1400000US17031804715","Census Tract 8047.15; Cook County; Illinois","212500","74431",
"1400000US17031804716","Census Tract 8047.16; Cook County; Illinois","367800","19021",
"1400000US17031804803","Census Tract 8048.03; Cook County; Illinois","376400","65172",
"1400000US17031804804","Census Tract 8048.04; Cook County; Illinois","276700","12798",
"1400000US17031804805","Census Tract 8048.05; Cook County; Illinois","337800","25028",
"1400000US17031804806","Census Tract 8048.06; Cook County; Illinois","281900","23624",
"1400000US17031804807","Census Tract 8048.07; Cook County; Illinois","321200","17283",
"1400000US17031804808","Census Tract 8048.08; Cook County; Illinois","368900","9478",
"1400000US17031804809","Census Tract 8048.09; Cook County; Illinois","376300","14810",
"1400000US17031804810","Census Tract 8048.10; Cook County; Illinois","346600","26819",
"1400000US17031804901","Census Tract 8049.01; Cook County; Illinois","408200","22272",
"1400000US17031804902","Census Tract 8049.02; Cook County; Illinois","412000","25428",
"1400000US17031805001","Census Tract 8050.01; Cook County; Illinois","453500","14428",
"1400000US17031805002","Census Tract 8050.02; Cook County; Illinois","317300","44546",
"1400000US17031805105","Census Tract 8051.05; Cook County; Illinois","245200","88072",
"1400000US17031805106","Census Tract 8051.06; Cook County; Illinois","248700","150952",
"1400000US17031805107","Census Tract 8051.07; Cook County; Illinois","211900","58601",
"1400000US17031805108","Census Tract 8051.08; Cook County; Illinois","324000","36623",
"1400000US17031805109","Census Tract 8051.09; Cook County; Illinois","423500","41137",
"1400000US17031805110","Census Tract 8051.10; Cook County; Illinois","322000","31185",
"1400000US17031805111","Census Tract 8051.11; Cook County; Illinois","329900","28434",
"1400000US17031805112","Census Tract 8051.12; Cook County; Illinois","354300","15654",
"1400000US17031805201","Census Tract 8052.01; Cook County; Illinois","427500","27366",
"1400000US17031805202","Census Tract 8052.02; Cook County; Illinois","493600","39577",
"1400000US17031805301","Census Tract 8053.01; Cook County; Illinois","419000","25470",
"1400000US17031805302","Census Tract 8053.02; Cook County; Illinois","383200","17658",
"1400000US17031805401","Census Tract 8054.01; Cook County; Illinois","397100","29575",
"1400000US17031805402","Census Tract 8054.02; Cook County; Illinois","393400","25306",
"1400000US17031805501","Census Tract 8055.01; Cook County; Illinois","536700","78806",
"1400000US17031805502","Census Tract 8055.02; Cook County; Illinois","690800","70310",
"1400000US17031805600","Census Tract 8056; Cook County; Illinois","680100","50936",
"1400000US17031805701","Census Tract 8057.01; Cook County; Illinois","550000","71750",
"1400000US17031805702","Census Tract 8057.02; Cook County; Illinois","513200","68869",
"1400000US17031805801","Census Tract 8058.01; Cook County; Illinois","471700","14024",
"1400000US17031805802","Census Tract 8058.02; Cook County; Illinois","477100","24859",
"1400000US17031805901","Census Tract 8059.01; Cook County; Illinois","348700","51658",
"1400000US17031805902","Census Tract 8059.02; Cook County; Illinois","564000","41609",
"1400000US17031806001","Census Tract 8060.01; Cook County; Illinois","214600","55044",
"1400000US17031806002","Census Tract 8060.02; Cook County; Illinois","228700","26645",
"1400000US17031806004","Census Tract 8060.04; Cook County; Illinois","364700","37700",
"1400000US17031806005","Census Tract 8060.05; Cook County; Illinois","210800","37117",
"1400000US17031806006","Census Tract 8060.06; Cook County; Illinois","304300","29726",
"1400000US17031806102","Census Tract 8061.02; Cook County; Illinois","347900","13351",
"1400000US17031806103","Census Tract 8061.03; Cook County; Illinois","372700","19655",
"1400000US17031806104","Census Tract 8061.04; Cook County; Illinois","261500","166752",
"1400000US17031806201","Census Tract 8062.01; Cook County; Illinois","253000","22496",
"1400000US17031806202","Census Tract 8062.02; Cook County; Illinois","277200","28738",
"1400000US17031806300","Census Tract 8063; Cook County; Illinois","338200","15853",
"1400000US17031806400","Census Tract 8064; Cook County; Illinois","354800","10574",
"1400000US17031806501","Census Tract 8065.01; Cook County; Illinois","316000","41471",
"1400000US17031806502","Census Tract 8065.02; Cook County; Illinois","309600","23447",
"1400000US17031806600","Census Tract 8066; Cook County; Illinois","309400","24830",
"1400000US17031806700","Census Tract 8067; Cook County; Illinois","473800","30089",
"1400000US17031806801","Census Tract 8068.01; Cook County; Illinois","358700","44773",
"1400000US17031806802","Census Tract 8068.02; Cook County; Illinois","465800","36339",
"1400000US17031806900","Census Tract 8069; Cook County; Illinois","357600","28297",
"1400000US17031807000","Census Tract 8070; Cook County; Illinois","292300","43745",
"1400000US17031807100","Census Tract 8071; Cook County; Illinois","496800","45933",
"1400000US17031807200","Census Tract 8072; Cook County; Illinois","399500","23332",
"1400000US17031807300","Census Tract 8073; Cook County; Illinois","341700","37267",
"1400000US17031807400","Census Tract 8074; Cook County; Illinois","405700","47129",
"1400000US17031807500","Census Tract 8075; Cook County; Illinois","384600","20587",
"1400000US17031807600","Census Tract 8076; Cook County; Illinois","361100","16606",
"1400000US17031807700","Census Tract 8077; Cook County; Illinois","341800","42050",
"1400000US17031807800","Census Tract 8078; Cook County; Illinois","489800","32467",
"1400000US17031807900","Census Tract 8079; Cook County; Illinois","617800","49619",
"1400000US17031808001","Census Tract 8080.01; Cook County; Illinois","464700","16487",
"1400000US17031808002","Census Tract 8080.02; Cook County; Illinois","477800","61769",
"1400000US17031808100","Census Tract 8081; Cook County; Illinois","307300","25351",
"1400000US17031808200","Census Tract 8082; Cook County; Illinois","341200","9468",
"1400000US17031808301","Census Tract 8083.01; Cook County; Illinois","366200","31310",
"1400000US17031808302","Census Tract 8083.02; Cook County; Illinois","331700","28033",
"1400000US17031808400","Census Tract 8084; Cook County; Illinois","393700","24989",
"1400000US17031808500","Census Tract 8085; Cook County; Illinois","426500","15822",
"1400000US17031808600","Census Tract 8086; Cook County; Illinois","922100","98668",
"1400000US17031808702","Census Tract 8087.02; Cook County; Illinois","217900","40487",
"1400000US17031808800","Census Tract 8088; Cook County; Illinois","955900","88960",
"1400000US17031808900","Census Tract 8089; Cook County; Illinois","610700","36931",
"1400000US17031809000","Census Tract 8090; Cook County; Illinois","820900","67219",
"1400000US17031809100","Census Tract 8091; Cook County; Illinois","659000","88979",
"1400000US17031809200","Census Tract 8092; Cook County; Illinois","401900","43633",
"1400000US17031809300","Census Tract 8093; Cook County; Illinois","659400","137301",
"1400000US17031809401","Census Tract 8094.01; Cook County; Illinois","457100","163773",
"1400000US17031809402","Census Tract 8094.02; Cook County; Illinois","394100","48397",
"1400000US17031809500","Census Tract 8095; Cook County; Illinois","587200","145108",
"1400000US17031809600","Census Tract 8096; Cook County; Illinois","521000","105560",
"1400000US17031809700","Census Tract 8097; Cook County; Illinois","418900","41834",
"1400000US17031809800","Census Tract 8098; Cook County; Illinois","768200","114819",
"1400000US17031809900","Census Tract 8099; Cook County; Illinois","504400","124202",
"1400000US17031810000","Census Tract 8100; Cook County; Illinois","345900","36164",
"1400000US17031810100","Census Tract 8101; Cook County; Illinois","431500","120925",
"1400000US17031810200","Census Tract 8102; Cook County; Illinois","230600","82502",
"1400000US17031810301","Census Tract 8103.01; Cook County; Illinois","416900","26597",
"1400000US17031810302","Census Tract 8103.02; Cook County; Illinois","435900","53342",
"1400000US17031810400","Census Tract 8104; Cook County; Illinois","491600","49743",
"1400000US17031810501","Census Tract 8105.01; Cook County; Illinois","375300","17720",
"1400000US17031810502","Census Tract 8105.02; Cook County; Illinois","378700","32810",
"1400000US17031810600","Census Tract 8106; Cook County; Illinois","347000","20410",
"1400000US17031810701","Census Tract 8107.01; Cook County; Illinois","306400","38679",
"1400000US17031810702","Census Tract 8107.02; Cook County; Illinois","248100","70624",
"1400000US17031810800","Census Tract 8108; Cook County; Illinois","344100","10373",
"1400000US17031810900","Census Tract 8109; Cook County; Illinois","323200","22746",
"1400000US17031811000","Census Tract 8110; Cook County; Illinois","411000","36945",
"1400000US17031811100","Census Tract 8111; Cook County; Illinois","226400","19928",
"1400000US17031811200","Census Tract 8112; Cook County; Illinois","261000","14690",
"1400000US17031811301","Census Tract 8113.01; Cook County; Illinois","263400","17150",
"1400000US17031811302","Census Tract 8113.02; Cook County; Illinois","233000","17908",
"1400000US17031811401","Census Tract 8114.01; Cook County; Illinois","316300","22784",
"1400000US17031811402","Census Tract 8114.02; Cook County; Illinois","287500","11776",
"1400000US17031811500","Census Tract 8115; Cook County; Illinois","283600","18688",
"1400000US17031811600","Census Tract 8116; Cook County; Illinois","294900","33359",
"1400000US17031811701","Census Tract 8117.01; Cook County; Illinois","267700","21807",
"1400000US17031811702","Census Tract 8117.02; Cook County; Illinois","223100","28034",
"1400000US17031811800","Census Tract 8118; Cook County; Illinois","275000","8003",
"1400000US17031811900","Census Tract 8119; Cook County; Illinois","816100","54709",
"1400000US17031812000","Census Tract 8120; Cook County; Illinois","569900","87696",
"1400000US17031812100","Census Tract 8121; Cook County; Illinois","446200","19437",
"1400000US17031812200","Census Tract 8122; Cook County; Illinois","700800","50305",
"1400000US17031812301","Census Tract 8123.01; Cook County; Illinois","245300","39016",
"1400000US17031812302","Census Tract 8123.02; Cook County; Illinois","535100","75169",
"1400000US17031812400","Census Tract 8124; Cook County; Illinois","690400","40369",
"1400000US17031812500","Census Tract 8125; Cook County; Illinois","456700","232911",
"1400000US17031812600","Census Tract 8126; Cook County; Illinois","372600","82241",
"1400000US17031812700","Census Tract 8127; Cook County; Illinois","306400","83046",
"1400000US17031812801","Census Tract 8128.01; Cook County; Illinois","281100","96393",
"1400000US17031812802","Census Tract 8128.02; Cook County; Illinois","286100","104914",
"1400000US17031812900","Census Tract 8129; Cook County; Illinois","495500","30680",
"1400000US17031813000","Census Tract 8130; Cook County; Illinois","481600","26779",
"1400000US17031813100","Census Tract 8131; Cook County; Illinois","416500","24260",
"1400000US17031813200","Census Tract 8132; Cook County; Illinois","480900","35223",
"1400000US17031813301","Census Tract 8133.01; Cook County; Illinois","172400","31933",
"1400000US17031813302","Census Tract 8133.02; Cook County; Illinois","225500","10228",
"1400000US17031813400","Census Tract 8134; Cook County; Illinois","256600","20742",
"1400000US17031813500","Census Tract 8135; Cook County; Illinois","284500","17692",
"1400000US17031813600","Census Tract 8136; Cook County; Illinois","285700","41692",
"1400000US17031813701","Census Tract 8137.01; Cook County; Illinois","223600","43731",
"1400000US17031813702","Census Tract 8137.02; Cook County; Illinois","291000","43464",
"1400000US17031813801","Census Tract 8138.01; Cook County; Illinois","235500","27267",
"1400000US17031813802","Census Tract 8138.02; Cook County; Illinois","243800","31296",
"1400000US17031813900","Census Tract 8139; Cook County; Illinois","259700","29589",
"1400000US17031814000","Census Tract 8140; Cook County; Illinois","253700","28486",
"1400000US17031814100","Census Tract 8141; Cook County; Illinois","253700","83318",
"1400000US17031814200","Census Tract 8142; Cook County; Illinois","194900","27424",
"1400000US17031814300","Census Tract 8143; Cook County; Illinois","253200","26172",
"1400000US17031814400","Census Tract 8144; Cook County; Illinois","232200","18345",
"1400000US17031814500","Census Tract 8145; Cook County; Illinois","260500","23094",
"1400000US17031814600","Census Tract 8146; Cook County; Illinois","280500","20438",
"1400000US17031814700","Census Tract 8147; Cook County; Illinois","276100","19815",
"1400000US17031814800","Census Tract 8148; Cook County; Illinois","340800","14042",
"1400000US17031814900","Census Tract 8149; Cook County; Illinois","343800","21558",
"1400000US17031815000","Census Tract 8150; Cook County; Illinois","329700","38934",
"1400000US17031815100","Census Tract 8151; Cook County; Illinois","289500","29698",
"1400000US17031815200","Census Tract 8152; Cook County; Illinois","256500","26977",
"1400000US17031815300","Census Tract 8153; Cook County; Illinois","282500","13709",
"1400000US17031815400","Census Tract 8154; Cook County; Illinois","315100","25241",
"1400000US17031815500","Census Tract 8155; Cook County; Illinois","298600","26992",
"1400000US17031815600","Census Tract 8156; Cook County; Illinois","296700","16936",
"1400000US17031815701","Census Tract 8157.01; Cook County; Illinois","510700","51989",
"1400000US17031815702","Census Tract 8157.02; Cook County; Illinois","489400","48730",
"1400000US17031815800","Census Tract 8158; Cook County; Illinois","402000","55336",
"1400000US17031815900","Census Tract 8159; Cook County; Illinois","218200","50703",
"1400000US17031816000","Census Tract 8160; Cook County; Illinois","384400","38606",
"1400000US17031816100","Census Tract 8161; Cook County; Illinois","311300","30349",
"1400000US17031816200","Census Tract 8162; Cook County; Illinois","320400","18000",
"1400000US17031816300","Census Tract 8163; Cook County; Illinois","277800","11263",
"1400000US17031816401","Census Tract 8164.01; Cook County; Illinois","306800","32685",
"1400000US17031816402","Census Tract 8164.02; Cook County; Illinois","243000","29919",
"1400000US17031816500","Census Tract 8165; Cook County; Illinois","-","**",
"1400000US17031816600","Census Tract 8166; Cook County; Illinois","243200","21326",
"1400000US17031816700","Census Tract 8167; Cook County; Illinois","242600","19965",
"1400000US17031816800","Census Tract 8168; Cook County; Illinois","246900","21238",
"1400000US17031816900","Census Tract 8169; Cook County; Illinois","225900","8061",
"1400000US17031817000","Census Tract 8170; Cook County; Illinois","238900","15674",
"1400000US17031817101","Census Tract 8171.01; Cook County; Illinois","232200","20698",
"1400000US17031817102","Census Tract 8171.02; Cook County; Illinois","226900","9804",
"1400000US17031817200","Census Tract 8172; Cook County; Illinois","228200","38437",
"1400000US17031817300","Census Tract 8173; Cook County; Illinois","183300","22978",
"1400000US17031817400","Census Tract 8174; Cook County; Illinois","265900","34440",
"1400000US17031817500","Census Tract 8175; Cook County; Illinois","230000","26983",
"1400000US17031817600","Census Tract 8176; Cook County; Illinois","225500","20434",
"1400000US17031817700","Census Tract 8177; Cook County; Illinois","230700","13291",
"1400000US17031817900","Census Tract 8179; Cook County; Illinois","259000","22611",
"1400000US17031818000","Census Tract 8180; Cook County; Illinois","272900","14655",
"1400000US17031818100","Census Tract 8181; Cook County; Illinois","331800","19679",
"1400000US17031818200","Census Tract 8182; Cook County; Illinois","299900","25585",
"1400000US17031818300","Census Tract 8183; Cook County; Illinois","240600","12036",
"1400000US17031818401","Census Tract 8184.01; Cook County; Illinois","301400","21868",
"1400000US17031818402","Census Tract 8184.02; Cook County; Illinois","315300","18866",
"1400000US17031818500","Census Tract 8185; Cook County; Illinois","347000","10537",
"1400000US17031818600","Census Tract 8186; Cook County; Illinois","387800","25149",
"1400000US17031818700","Census Tract 8187; Cook County; Illinois","321100","23959",
"1400000US17031818800","Census Tract 8188; Cook County; Illinois","340100","18808",
"1400000US17031818900","Census Tract 8189; Cook County; Illinois","406900","25168",
"1400000US17031819000","Census Tract 8190; Cook County; Illinois","662700","38253",
"1400000US17031819100","Census Tract 8191; Cook County; Illinois","237800","41693",
"1400000US17031819200","Census Tract 8192; Cook County; Illinois","265300","26119",
"1400000US17031819300","Census Tract 8193; Cook County; Illinois","303200","26188",
"1400000US17031819400","Census Tract 8194; Cook County; Illinois","319600","36698",
"1400000US17031819500","Census Tract 8195; Cook County; Illinois","329800","83223",
"1400000US17031819600","Census Tract 8196; Cook County; Illinois","601800","47722",
"1400000US17031819700","Census Tract 8197; Cook County; Illinois","762800","65762",
"1400000US17031819801","Census Tract 8198.01; Cook County; Illinois","752200","70799",
"1400000US17031819802","Census Tract 8198.02; Cook County; Illinois","731100","57798",
"1400000US17031819900","Census Tract 8199; Cook County; Illinois","776200","75737",
"1400000US17031820000","Census Tract 8200; Cook County; Illinois","1089700","99629",
"1400000US17031820101","Census Tract 8201.01; Cook County; Illinois","518900","80771",
"1400000US17031820103","Census Tract 8201.03; Cook County; Illinois","416300","67687",
"1400000US17031820104","Census Tract 8201.04; Cook County; Illinois","370300","49778",
"1400000US17031820202","Census Tract 8202.02; Cook County; Illinois","180600","119960",
"1400000US17031820203","Census Tract 8202.03; Cook County; Illinois","490600","56890",
"1400000US17031820204","Census Tract 8202.04; Cook County; Illinois","470800","63547",
"1400000US17031820300","Census Tract 8203; Cook County; Illinois","240000","16263",
"1400000US17031820400","Census Tract 8204; Cook County; Illinois","224300","14394",
"1400000US17031820501","Census Tract 8205.01; Cook County; Illinois","295300","25360",
"1400000US17031820502","Census Tract 8205.02; Cook County; Illinois","256600","26223",
"1400000US17031820603","Census Tract 8206.03; Cook County; Illinois","213500","28285",
"1400000US17031820604","Census Tract 8206.04; Cook County; Illinois","215900","18876",
"1400000US17031820605","Census Tract 8206.05; Cook County; Illinois","239200","14971",
"1400000US17031820606","Census Tract 8206.06; Cook County; Illinois","305200","23558",
"1400000US17031820700","Census Tract 8207; Cook County; Illinois","244900","26820",
"1400000US17031820800","Census Tract 8208; Cook County; Illinois","275500","14003",
"1400000US17031820901","Census Tract 8209.01; Cook County; Illinois","248500","17265",
"1400000US17031820902","Census Tract 8209.02; Cook County; Illinois","247500","23945",
"1400000US17031821001","Census Tract 8210.01; Cook County; Illinois","266900","29233",
"1400000US17031821002","Census Tract 8210.02; Cook County; Illinois","269600","21116",
"1400000US17031821101","Census Tract 8211.01; Cook County; Illinois","310200","23312",
"1400000US17031821102","Census Tract 8211.02; Cook County; Illinois","316800","21740",
"1400000US17031821200","Census Tract 8212; Cook County; Illinois","208000","30336",
"1400000US17031821300","Census Tract 8213; Cook County; Illinois","175400","16463",
"1400000US17031821401","Census Tract 8214.01; Cook County; Illinois","186500","8630",
"1400000US17031821402","Census Tract 8214.02; Cook County; Illinois","182200","13933",
"1400000US17031821500","Census Tract 8215; Cook County; Illinois","91700","8342",
"1400000US17031821600","Census Tract 8216; Cook County; Illinois","247600","14818",
"1400000US17031821700","Census Tract 8217; Cook County; Illinois","281700","14885",
"1400000US17031821800","Census Tract 8218; Cook County; Illinois","269100","25787",
"1400000US17031821900","Census Tract 8219; Cook County; Illinois","271000","16420",
"1400000US17031822000","Census Tract 8220; Cook County; Illinois","173400","14195",
"1400000US17031822101","Census Tract 8221.01; Cook County; Illinois","256000","22689",
"1400000US17031822102","Census Tract 8221.02; Cook County; Illinois","210600","78733",
"1400000US17031822200","Census Tract 8222; Cook County; Illinois","279300","18046",
"1400000US17031822301","Census Tract 8223.01; Cook County; Illinois","292800","28716",
"1400000US17031822302","Census Tract 8223.02; Cook County; Illinois","243400","35202",
"1400000US17031822400","Census Tract 8224; Cook County; Illinois","280700","65216",
"1400000US17031822500","Census Tract 8225; Cook County; Illinois","282900","16959",
"1400000US17031822601","Census Tract 8226.01; Cook County; Illinois","299100","21413",
"1400000US17031822602","Census Tract 8226.02; Cook County; Illinois","308400","56730",
"1400000US17031822701","Census Tract 8227.01; Cook County; Illinois","224900","39400",
"1400000US17031822702","Census Tract 8227.02; Cook County; Illinois","322300","17086",
"1400000US17031822801","Census Tract 8228.01; Cook County; Illinois","278400","19428",
"1400000US17031822802","Census Tract 8228.02; Cook County; Illinois","296600","24042",
"1400000US17031822900","Census Tract 8229; Cook County; Illinois","232900","7113",
"1400000US17031823001","Census Tract 8230.01; Cook County; Illinois","223300","9749",
"1400000US17031823002","Census Tract 8230.02; Cook County; Illinois","245300","23670",
"1400000US17031823101","Census Tract 8231.01; Cook County; Illinois","201400","30779",
"1400000US17031823102","Census Tract 8231.02; Cook County; Illinois","230100","14828",
"1400000US17031823200","Census Tract 8232; Cook County; Illinois","260800","18217",
"1400000US17031823302","Census Tract 8233.02; Cook County; Illinois","195600","15016",
"1400000US17031823303","Census Tract 8233.03; Cook County; Illinois","226600","9170",
"1400000US17031823304","Census Tract 8233.04; Cook County; Illinois","183700","31469",
"1400000US17031823400","Census Tract 8234; Cook County; Illinois","164100","11775",
"1400000US17031823500","Census Tract 8235; Cook County; Illinois","200500","37251",
"1400000US17031823602","Census Tract 8236.02; Cook County; Illinois","218700","60560",
"1400000US17031823603","Census Tract 8236.03; Cook County; Illinois","102100","30534",
"1400000US17031823604","Census Tract 8236.04; Cook County; Illinois","370100","15075",
"1400000US17031823605","Census Tract 8236.05; Cook County; Illinois","333500","20541",
"1400000US17031823702","Census Tract 8237.02; Cook County; Illinois","337300","17207",
"1400000US17031823703","Census Tract 8237.03; Cook County; Illinois","183000","83032",
"1400000US17031823704","Census Tract 8237.04; Cook County; Illinois","323100","28736",
"1400000US17031823705","Census Tract 8237.05; Cook County; Illinois","303500","28044",
"1400000US17031823801","Census Tract 8238.01; Cook County; Illinois","485000","47420",
"1400000US17031823803","Census Tract 8238.03; Cook County; Illinois","314000","28317",
"1400000US17031823805","Census Tract 8238.05; Cook County; Illinois","193500","10922",
"1400000US17031823806","Census Tract 8238.06; Cook County; Illinois","196600","16130",
"1400000US17031823901","Census Tract 8239.01; Cook County; Illinois","395500","35793",
"1400000US17031823903","Census Tract 8239.03; Cook County; Illinois","416900","23623",
"1400000US17031823904","Census Tract 8239.04; Cook County; Illinois","355500","26500",
"1400000US17031824003","Census Tract 8240.03; Cook County; Illinois","438800","19615",
"1400000US17031824004","Census Tract 8240.04; Cook County; Illinois","536000","101125",
"1400000US17031824005","Census Tract 8240.05; Cook County; Illinois","437600","57935",
"1400000US17031824006","Census Tract 8240.06; Cook County; Illinois","596800","32174",
"1400000US17031824105","Census Tract 8241.05; Cook County; Illinois","371700","17974",
"1400000US17031824106","Census Tract 8241.06; Cook County; Illinois","358200","30744",
"1400000US17031824107","Census Tract 8241.07; Cook County; Illinois","350000","11863",
"1400000US17031824113","Census Tract 8241.13; Cook County; Illinois","395300","30592",
"1400000US17031824114","Census Tract 8241.14; Cook County; Illinois","408900","30856",
"1400000US17031824115","Census Tract 8241.15; Cook County; Illinois","269500","27453",
"1400000US17031824116","Census Tract 8241.16; Cook County; Illinois","334500","25643",
"1400000US17031824119","Census Tract 8241.19; Cook County; Illinois","421000","24230",
"1400000US17031824121","Census Tract 8241.21; Cook County; Illinois","283400","21655",
"1400000US17031824122","Census Tract 8241.22; Cook County; Illinois","375900","24840",
"1400000US17031824123","Census Tract 8241.23; Cook County; Illinois","279500","15992",
"1400000US17031824124","Census Tract 8241.24; Cook County; Illinois","307700","33059",
"1400000US17031824125","Census Tract 8241.25; Cook County; Illinois","279000","15368",
"1400000US17031824126","Census Tract 8241.26; Cook County; Illinois","390600","25033",
"1400000US17031824127","Census Tract 8241.27; Cook County; Illinois","335000","31259",
"1400000US17031824128","Census Tract 8241.28; Cook County; Illinois","430000","26728",
"1400000US17031824129","Census Tract 8241.29; Cook County; Illinois","410400","39246",
"1400000US17031824300","Census Tract 8243; Cook County; Illinois","146700","44958",
"1400000US17031824400","Census Tract 8244; Cook County; Illinois","268500","32195",
"1400000US17031824503","Census Tract 8245.03; Cook County; Illinois","258200","20686",
"1400000US17031824505","Census Tract 8245.05; Cook County; Illinois","254900","43044",
"1400000US17031824507","Census Tract 8245.07; Cook County; Illinois","282000","23613",
"1400000US17031824508","Census Tract 8245.08; Cook County; Illinois","235600","11657",
"1400000US17031824509","Census Tract 8245.09; Cook County; Illinois","285800","6962",
"1400000US17031824601","Census Tract 8246.01; Cook County; Illinois","232800","13353",
"1400000US17031824602","Census Tract 8246.02; Cook County; Illinois","225900","17470",
"1400000US17031824701","Census Tract 8247.01; Cook County; Illinois","201800","29231",
"1400000US17031824702","Census Tract 8247.02; Cook County; Illinois","187700","27168",
"1400000US17031824800","Census Tract 8248; Cook County; Illinois","166900","27305",
"1400000US17031824900","Census Tract 8249; Cook County; Illinois","155000","41020",
"1400000US17031825000","Census Tract 8250; Cook County; Illinois","231900","29151",
"1400000US17031825200","Census Tract 8252; Cook County; Illinois","220900","12428",
